2023-12-03 18:32:33 INFO     Logging Module Started
2023-12-03 21:46:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:46:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:47:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:48:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:49:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:50:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:51:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:52:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:53:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:54:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:55:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:56:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:57:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:58:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:59:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:00:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:01:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:02:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:03:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:04:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:05:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:06:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:07:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:08:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:09:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:10:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:11:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:12:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:13:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:14:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:15:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:16:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:17:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:18:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:19:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:20:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:21:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:22:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:23:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:24:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:25:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:26:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:27:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:28:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:29:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:30:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:31:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:32:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:33:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:34:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:35:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:36:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:37:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:38:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:39:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:40:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:41:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:42:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:43:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:44:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:45:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:46:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:47:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:48:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:49:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:50:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:51:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:51:17 ERROR    Error:23: acWebClient: OSError Caught
